index,D_0__Archaea;D_1__Asgardaeota,D_0__Archaea;D_1__Crenarchaeota,D_0__Archaea;D_1__Diapherotrites,D_0__Archaea;D_1__Euryarchaeota,D_0__Archaea;D_1__Nanoarchaeaeota,D_0__Archaea;D_1__Thaumarchaeota,D_0__Bacteria;D_1__Acidobacteria,D_0__Bacteria;D_1__Actinobacteria,D_0__Bacteria;D_1__Armatimonadetes,D_0__Bacteria;D_1__BRC1,D_0__Bacteria;D_1__Bacteroidetes,D_0__Bacteria;D_1__Calditrichaeota,D_0__Bacteria;D_1__Chlamydiae,D_0__Bacteria;D_1__Chloroflexi,D_0__Bacteria;D_1__Cloacimonetes,D_0__Bacteria;D_1__Cyanobacteria,D_0__Bacteria;D_1__Dadabacteria,D_0__Bacteria;D_1__Deinococcus-Thermus,D_0__Bacteria;D_1__Dependentiae,D_0__Bacteria;D_1__Elusimicrobia,D_0__Bacteria;D_1__Entotheonellaeota,D_0__Bacteria;D_1__Epsilonbacteraeota,D_0__Bacteria;D_1__FBP,D_0__Bacteria;D_1__FCPU426,D_0__Bacteria;D_1__Fibrobacteres,D_0__Bacteria;D_1__Firestonebacteria,D_0__Bacteria;D_1__Firmicutes,D_0__Bacteria;D_1__Fusobacteria,D_0__Bacteria;D_1__GAL15,D_0__Bacteria;D_1__Gemmatimonadetes,D_0__Bacteria;D_1__Halanaerobiaeota,D_0__Bacteria;D_1__Hydrogenedentes,D_0__Bacteria;D_1__Kiritimatiellaeota,D_0__Bacteria;D_1__LCP-89,D_0__Bacteria;D_1__Latescibacteria,D_0__Bacteria;D_1__Lentisphaerae,D_0__Bacteria;D_1__Margulisbacteria,D_0__Bacteria;D_1__Modulibacteria,D_0__Bacteria;D_1__Nitrospinae,D_0__Bacteria;D_1__Nitrospirae,D_0__Bacteria;D_1__Omnitrophicaeota,D_0__Bacteria;D_1__PAUC34f,D_0__Bacteria;D_1__Patescibacteria,D_0__Bacteria;D_1__Planctomycetes,D_0__Bacteria;D_1__Proteobacteria,D_0__Bacteria;D_1__Rokubacteria,D_0__Bacteria;D_1__Schekmanbacteria,D_0__Bacteria;D_1__Spirochaetes,D_0__Bacteria;D_1__Synergistetes,D_0__Bacteria;D_1__TA06,D_0__Bacteria;D_1__Tenericutes,D_0__Bacteria;D_1__Verrucomicrobia,D_0__Bacteria;D_1__WOR-1,D_0__Bacteria;D_1__WPS-2,D_0__Bacteria;D_1__WS1,D_0__Bacteria;D_1__WS2,D_0__Bacteria;D_1__WS4,D_0__Bacteria;D_1__Zixibacteria,D_0__Bacteria;__,Library_Name,SRA_Sample,env_biome,env_feature,env_material,host
SRR1524574,0.0,0.0,0.0,5.0,1.0,4.0,287.0,178.0,12.0,2.0,227.0,0.0,0.0,304.0,0.0,7727.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,81.0,0.0,231.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,16.0,31403.0,11.0,0.0,28.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,GHRun1,SRS665173,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524575,0.0,13.0,0.0,244.0,25.0,7.0,7108.0,1054.0,297.0,79.0,3202.0,0.0,1.0,2268.0,2.0,428.0,0.0,4.0,0.0,30.0,0.0,119.0,13.0,2.0,17.0,0.0,494.0,1.0,0.0,839.0,0.0,127.0,11.0,0.0,68.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,10.0,1616.0,16021.0,45.0,0.0,18.0,0.0,0.0,0.0,3198.0,0.0,11.0,0.0,2.0,0.0,1.0,4.0,FieldRun1,SRS665012,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524576,0.0,12.0,0.0,149.0,16.0,3.0,2812.0,1866.0,88.0,10.0,1695.0,0.0,0.0,1878.0,2.0,1538.0,0.0,1.0,0.0,7.0,0.0,58.0,3.0,0.0,36.0,0.0,421.0,0.0,0.0,384.0,0.0,41.0,2.0,0.0,15.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,697.0,10189.0,4.0,0.0,38.0,0.0,0.0,0.0,1150.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,FieldRun1,SRS665014,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524577,0.0,8.0,0.0,17.0,6.0,57.0,5197.0,1131.0,223.0,28.0,1102.0,0.0,1.0,2513.0,1.0,726.0,0.0,2.0,0.0,13.0,10.0,17.0,1.0,1.0,267.0,0.0,1618.0,0.0,0.0,999.0,0.0,18.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,79.0,4.0,0.0,10.0,773.0,15015.0,216.0,0.0,78.0,0.0,0.0,0.0,1198.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,GHRun1,SRS665176,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524578,0.0,1.0,0.0,114.0,11.0,1.0,1171.0,1470.0,16.0,2.0,937.0,0.0,1.0,1563.0,0.0,1050.0,0.0,0.0,0.0,5.0,0.0,32.0,1.0,0.0,42.0,0.0,261.0,1.0,0.0,77.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,255.0,9902.0,1.0,0.0,128.0,0.0,0.0,0.0,566.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,FieldRun1,SRS665017,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524579,0.0,0.0,0.0,6.0,4.0,2.0,449.0,503.0,8.0,4.0,435.0,0.0,0.0,420.0,1.0,7640.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,211.0,0.0,731.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,24.0,37394.0,2.0,0.0,14.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHRun1,SRS665182,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524580,53.0,90.0,0.0,18.0,6.0,66.0,30284.0,1186.0,735.0,256.0,2162.0,1.0,0.0,7339.0,1.0,200.0,0.0,11.0,37.0,29.0,24.0,19.0,22.0,80.0,38.0,1.0,765.0,0.0,2.0,2840.0,0.0,337.0,38.0,0.0,1307.0,2.0,3.0,0.0,455.0,316.0,140.0,0.0,7.0,6423.0,14256.0,3063.0,0.0,444.0,0.0,0.0,1.0,3359.0,0.0,19.0,8.0,25.0,1.0,21.0,13.0,GHRun1,SRS665184,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524581,0.0,342.0,0.0,434.0,20.0,89.0,13283.0,4661.0,1002.0,42.0,1211.0,0.0,0.0,4506.0,2.0,1598.0,0.0,79.0,0.0,61.0,2.0,41.0,7.0,0.0,62.0,0.0,815.0,4.0,0.0,3377.0,0.0,94.0,4.0,0.0,169.0,3.0,0.0,0.0,0.0,128.0,16.0,0.0,44.0,2302.0,20123.0,143.0,0.0,4.0,0.0,0.0,0.0,1790.0,0.0,3.0,8.0,2.0,0.0,0.0,16.0,FieldRun1,SRS665018,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524582,0.0,98.0,0.0,328.0,5.0,24.0,8819.0,6492.0,787.0,27.0,814.0,0.0,0.0,4883.0,0.0,3301.0,0.0,107.0,0.0,11.0,0.0,28.0,2.0,0.0,53.0,0.0,1277.0,2.0,0.0,1310.0,0.0,103.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,25.0,3725.0,20591.0,51.0,0.0,32.0,0.0,0.0,0.0,1583.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,FieldRun1,SRS665020,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524583,0.0,8.0,0.0,318.0,0.0,1.0,2153.0,5666.0,97.0,10.0,589.0,0.0,0.0,2602.0,0.0,6879.0,0.0,127.0,0.0,0.0,0.0,10.0,2.0,0.0,89.0,0.0,1281.0,1.0,0.0,258.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,1431.0,19501.0,3.0,0.0,30.0,0.0,0.0,0.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,FieldRun1,SRS665022,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524584,49.0,112.0,0.0,28.0,5.0,1.0,2600.0,413.0,47.0,21.0,1668.0,0.0,0.0,6046.0,0.0,225.0,0.0,3.0,5.0,6.0,0.0,29.0,0.0,39.0,134.0,0.0,527.0,0.0,0.0,139.0,0.0,38.0,5.0,0.0,362.0,0.0,19.0,0.0,15.0,12.0,21.0,0.0,6.0,969.0,6564.0,55.0,0.0,1786.0,0.0,0.0,0.0,854.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,GHRun1,SRS665186,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524585,0.0,487.0,0.0,507.0,34.0,65.0,17980.0,5250.0,1847.0,87.0,1912.0,0.0,0.0,5907.0,2.0,985.0,0.0,8.0,10.0,117.0,0.0,13.0,10.0,1.0,119.0,0.0,769.0,2.0,0.0,5078.0,1.0,84.0,10.0,0.0,480.0,1.0,0.0,0.0,0.0,120.0,30.0,2.0,101.0,3965.0,26310.0,125.0,0.0,9.0,0.0,0.0,0.0,2619.0,0.0,10.0,10.0,0.0,6.0,0.0,29.0,FieldRun1,SRS665023,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524586,0.0,110.0,0.0,336.0,5.0,28.0,12723.0,5458.0,1226.0,50.0,1034.0,0.0,0.0,8822.0,0.0,1348.0,11.0,83.0,3.0,26.0,0.0,15.0,3.0,4.0,177.0,0.0,1068.0,6.0,0.0,1598.0,0.0,82.0,2.0,0.0,129.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,32.0,3700.0,21555.0,76.0,0.0,15.0,0.0,0.0,0.0,1722.0,0.0,9.0,4.0,0.0,0.0,0.0,8.0,FieldRun1,SRS665025,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524587,0.0,15.0,0.0,217.0,1.0,12.0,4901.0,7463.0,246.0,2.0,1162.0,0.0,0.0,3850.0,0.0,7356.0,0.0,123.0,0.0,8.0,0.0,11.0,5.0,2.0,336.0,0.0,1270.0,0.0,0.0,548.0,0.0,17.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,19.0,3142.0,29339.0,3.0,0.0,19.0,0.0,0.0,0.0,1047.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,FieldRun1,SRS665027,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524588,0.0,124.0,0.0,385.0,6.0,29.0,14039.0,7975.0,1016.0,33.0,1422.0,0.0,1.0,7207.0,6.0,884.0,0.0,6.0,5.0,44.0,0.0,20.0,2.0,0.0,223.0,0.0,1263.0,6.0,0.0,1664.0,0.0,33.0,1.0,0.0,79.0,0.0,0.0,0.0,0.0,42.0,4.0,0.0,41.0,3588.0,22175.0,102.0,0.0,12.0,0.0,0.0,0.0,1738.0,0.0,5.0,2.0,0.0,2.0,0.0,4.0,FieldRun1,SRS665029,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524589,56.0,14.0,0.0,12.0,2.0,3.0,4576.0,533.0,36.0,7.0,3201.0,0.0,0.0,15451.0,0.0,5165.0,0.0,2.0,4.0,5.0,0.0,118.0,4.0,101.0,1173.0,0.0,1274.0,0.0,0.0,86.0,0.0,19.0,7.0,0.0,216.0,0.0,15.0,3.0,29.0,22.0,9.0,0.0,19.0,571.0,39859.0,19.0,0.0,4300.0,0.0,0.0,0.0,1774.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,GHRun1,SRS665189,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524590,0.0,369.0,0.0,357.0,29.0,82.0,15145.0,5477.0,1010.0,28.0,1663.0,0.0,0.0,4430.0,1.0,206.0,0.0,7.0,2.0,110.0,4.0,10.0,4.0,0.0,77.0,0.0,510.0,5.0,0.0,4600.0,1.0,24.0,11.0,0.0,256.0,0.0,1.0,0.0,0.0,158.0,17.0,0.0,119.0,2930.0,23773.0,230.0,0.0,13.0,0.0,0.0,1.0,1933.0,0.0,5.0,1.0,2.0,1.0,0.0,20.0,FieldRun1,SRS665030,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524591,3.0,62.0,0.0,9.0,4.0,56.0,7184.0,635.0,173.0,18.0,588.0,1.0,0.0,2167.0,0.0,281.0,0.0,7.0,26.0,8.0,1.0,1.0,3.0,22.0,21.0,1.0,203.0,0.0,10.0,1189.0,0.0,15.0,18.0,0.0,239.0,0.0,0.0,0.0,73.0,180.0,6.0,1.0,2.0,949.0,4862.0,489.0,0.0,182.0,0.0,0.0,3.0,629.0,0.0,2.0,0.0,2.0,0.0,3.0,6.0,GHRun1,SRS665191,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR1524592,0.0,25.0,0.0,402.0,3.0,15.0,9873.0,11950.0,694.0,24.0,1985.0,0.0,0.0,7498.0,0.0,19006.0,0.0,8.0,0.0,16.0,0.0,16.0,0.0,0.0,829.0,0.0,5751.0,6.0,0.0,683.0,0.0,19.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,50.0,3052.0,55886.0,10.0,0.0,58.0,0.0,0.0,0.0,2015.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,FieldRun1,SRS665032,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524593,0.0,21.0,0.0,73.0,2.0,11.0,8758.0,6398.0,684.0,12.0,1577.0,0.0,0.0,5220.0,0.0,2368.0,0.0,43.0,0.0,37.0,0.0,24.0,0.0,1.0,327.0,0.0,853.0,4.0,0.0,1237.0,0.0,12.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,19.0,3597.0,25238.0,47.0,0.0,28.0,0.0,0.0,0.0,1754.0,0.0,8.0,0.0,0.0,5.0,0.0,17.0,FieldRun1,SRS665034,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524594,104.0,286.0,0.0,118.0,19.0,130.0,36452.0,1642.0,819.0,340.0,4336.0,7.0,0.0,12360.0,7.0,432.0,1.0,33.0,31.0,60.0,26.0,50.0,22.0,152.0,113.0,1.0,1099.0,0.0,5.0,4282.0,0.0,383.0,65.0,0.0,1872.0,30.0,2.0,2.0,731.0,556.0,94.0,4.0,21.0,8201.0,26384.0,3222.0,1.0,1183.0,5.0,0.0,15.0,4971.0,0.0,20.0,37.0,14.0,2.0,50.0,14.0,GHRun1,SRS665193,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524595,0.0,103.0,0.0,165.0,11.0,39.0,14139.0,3145.0,1015.0,26.0,1719.0,0.0,0.0,4103.0,2.0,1478.0,0.0,29.0,3.0,64.0,0.0,12.0,6.0,0.0,100.0,0.0,738.0,4.0,0.0,2358.0,0.0,41.0,30.0,0.0,159.0,0.0,0.0,0.0,0.0,77.0,27.0,0.0,77.0,3597.0,20873.0,162.0,0.0,18.0,0.0,0.0,0.0,2811.0,0.0,6.0,1.0,0.0,0.0,0.0,42.0,FieldRun1,SRS665035,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524596,30.0,41.0,0.0,27.0,3.0,12.0,5384.0,262.0,102.0,30.0,1373.0,0.0,0.0,3729.0,1.0,162.0,0.0,2.0,6.0,11.0,2.0,54.0,9.0,48.0,100.0,0.0,497.0,0.0,0.0,283.0,0.0,30.0,3.0,0.0,164.0,0.0,5.0,0.0,34.0,50.0,10.0,0.0,2.0,1471.0,9826.0,254.0,0.0,1052.0,0.0,0.0,0.0,1180.0,0.0,4.0,7.0,0.0,1.0,2.0,3.0,SAMN02929777,SRS665195,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524597,0.0,4.0,0.0,32.0,0.0,24.0,3584.0,6544.0,170.0,2.0,1241.0,0.0,0.0,3381.0,0.0,10821.0,0.0,41.0,0.0,12.0,0.0,8.0,2.0,0.0,615.0,0.0,677.0,0.0,0.0,669.0,2.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,14.0,1631.0,33190.0,3.0,0.0,15.0,0.0,0.0,0.0,915.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,FieldRun1,SRS665037,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524598,6.0,0.0,0.0,1.0,0.0,1.0,1240.0,318.0,10.0,2.0,1531.0,0.0,0.0,2267.0,0.0,5613.0,0.0,1.0,0.0,4.0,1.0,20.0,0.0,26.0,766.0,0.0,133.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,34.0,0.0,10.0,0.0,4.0,9.0,2.0,0.0,3.0,170.0,36607.0,8.0,0.0,1347.0,0.0,0.0,0.0,545.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,GHRun1,SRS665198,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524599,0.0,265.0,0.0,290.0,9.0,34.0,15028.0,5366.0,1397.0,38.0,1017.0,0.0,0.0,5406.0,1.0,1232.0,0.0,110.0,2.0,79.0,0.0,2.0,22.0,0.0,87.0,0.0,643.0,1.0,0.0,4472.0,0.0,38.0,8.0,0.0,276.0,0.0,0.0,0.0,0.0,135.0,4.0,0.0,71.0,3639.0,23439.0,202.0,0.0,11.0,0.0,0.0,0.0,2994.0,0.0,5.0,13.0,0.0,5.0,0.0,29.0,FieldRun1,SRS665039,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524600,0.0,137.0,0.0,326.0,6.0,33.0,12073.0,6212.0,729.0,23.0,1180.0,0.0,0.0,5895.0,1.0,4031.0,0.0,191.0,5.0,35.0,0.0,21.0,11.0,0.0,123.0,0.0,1832.0,2.0,0.0,1593.0,0.0,30.0,3.0,0.0,73.0,0.0,0.0,0.0,9.0,47.0,2.0,0.0,20.0,3458.0,21633.0,79.0,0.0,14.0,0.0,0.0,0.0,2062.0,0.0,3.0,4.0,0.0,4.0,0.0,47.0,FieldRun1,SRS665040,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524601,34.0,137.0,0.0,37.0,4.0,43.0,26345.0,977.0,872.0,241.0,1226.0,0.0,0.0,8041.0,0.0,65.0,0.0,25.0,44.0,35.0,28.0,2.0,5.0,140.0,72.0,3.0,686.0,0.0,2.0,2854.0,0.0,361.0,24.0,0.0,1751.0,3.0,2.0,0.0,593.0,348.0,134.0,0.0,7.0,5180.0,10714.0,2817.0,0.0,434.0,1.0,0.0,0.0,2024.0,0.0,14.0,6.0,13.0,1.0,29.0,14.0,GHRun1,SRS665201,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR1524602,0.0,9.0,0.0,94.0,0.0,3.0,2708.0,11700.0,109.0,3.0,1426.0,0.0,0.0,2371.0,0.0,11326.0,0.0,70.0,0.0,1.0,0.0,8.0,2.0,0.0,597.0,0.0,1792.0,0.0,0.0,451.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,3.0,1282.0,37024.0,5.0,0.0,21.0,0.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FieldRun1,SRS665042,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524603,4.0,52.0,0.0,7.0,2.0,59.0,8918.0,650.0,209.0,54.0,528.0,0.0,0.0,2473.0,3.0,47.0,0.0,3.0,6.0,8.0,21.0,10.0,1.0,10.0,21.0,0.0,262.0,0.0,0.0,1347.0,0.0,76.0,10.0,0.0,606.0,6.0,1.0,0.0,87.0,107.0,12.0,1.0,1.0,1154.0,4557.0,1064.0,0.0,184.0,0.0,0.0,0.0,564.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,GHRun1,SRS665205,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524604,0.0,77.0,0.0,88.0,0.0,44.0,14532.0,3861.0,1003.0,31.0,1502.0,0.0,0.0,4715.0,0.0,525.0,0.0,272.0,5.0,50.0,0.0,14.0,9.0,0.0,65.0,0.0,872.0,0.0,0.0,2007.0,0.0,31.0,16.0,0.0,104.0,0.0,0.0,0.0,0.0,69.0,12.0,0.0,72.0,4686.0,24675.0,147.0,0.0,6.0,0.0,0.0,0.0,2714.0,0.0,3.0,2.0,1.0,3.0,0.0,16.0,FieldRun1,SRS665045,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524605,36.0,49.0,0.0,60.0,7.0,7.0,2281.0,2705.0,49.0,30.0,3189.0,0.0,0.0,3173.0,0.0,131.0,0.0,2.0,0.0,22.0,0.0,15.0,1.0,9.0,264.0,0.0,531.0,0.0,1.0,144.0,0.0,35.0,27.0,0.0,101.0,2.0,19.0,0.0,3.0,11.0,3.0,0.0,9.0,590.0,10212.0,99.0,0.0,5721.0,1.0,0.0,1.0,830.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,GHRun1,SRS665207,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524606,0.0,73.0,0.0,113.0,1.0,18.0,10789.0,7032.0,698.0,14.0,3910.0,0.0,0.0,5996.0,0.0,1711.0,0.0,155.0,1.0,35.0,0.0,17.0,4.0,0.0,500.0,0.0,2036.0,0.0,0.0,1276.0,0.0,16.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,19.0,4215.0,31228.0,79.0,0.0,21.0,0.0,0.0,0.0,2353.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,FieldRun1,SRS665047,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524607,41.0,42.0,0.0,6.0,8.0,0.0,2338.0,615.0,52.0,18.0,3495.0,0.0,0.0,6031.0,0.0,4074.0,0.0,0.0,2.0,7.0,0.0,108.0,3.0,29.0,609.0,0.0,1026.0,0.0,0.0,71.0,2.0,31.0,17.0,0.0,102.0,3.0,47.0,1.0,3.0,8.0,4.0,0.0,4.0,1309.0,36153.0,8.0,0.0,6549.0,0.0,0.0,8.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHRun1,SRS665209,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524608,0.0,8.0,0.0,123.0,0.0,3.0,6056.0,8584.0,246.0,21.0,1329.0,0.0,0.0,4455.0,0.0,5212.0,0.0,41.0,0.0,11.0,0.0,6.0,2.0,0.0,492.0,0.0,1051.0,1.0,0.0,703.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3315.0,38137.0,4.0,0.0,10.0,0.0,0.0,0.0,1455.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,FieldRun1,SRS665048,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524609,21.0,122.0,1.0,16.0,25.0,115.0,8251.0,996.0,244.0,82.0,1697.0,0.0,0.0,3435.0,7.0,311.0,0.0,15.0,9.0,38.0,32.0,8.0,3.0,16.0,47.0,1.0,375.0,0.0,3.0,2197.0,0.0,106.0,23.0,0.0,443.0,4.0,1.0,0.0,150.0,378.0,95.0,3.0,15.0,2146.0,10588.0,910.0,0.0,337.0,0.0,0.0,0.0,2394.0,0.0,5.0,1.0,15.0,0.0,16.0,1.0,GHRun1,SRS665211,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR1524610,0.0,337.0,0.0,415.0,19.0,135.0,18802.0,7301.0,1460.0,59.0,2169.0,0.0,2.0,6388.0,0.0,508.0,0.0,29.0,5.0,104.0,0.0,5.0,3.0,0.0,167.0,0.0,1029.0,2.0,0.0,4605.0,0.0,22.0,9.0,0.0,191.0,0.0,0.0,0.0,0.0,141.0,19.0,0.0,117.0,3814.0,30911.0,162.0,0.0,5.0,0.0,0.0,0.0,2726.0,0.0,4.0,4.0,0.0,1.0,0.0,26.0,FieldRun1,SRS665050,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524611,21.0,88.0,0.0,21.0,26.0,113.0,14162.0,1925.0,289.0,89.0,2394.0,0.0,1.0,6346.0,0.0,421.0,0.0,18.0,20.0,32.0,36.0,48.0,8.0,33.0,89.0,0.0,457.0,0.0,0.0,3294.0,1.0,106.0,32.0,0.0,452.0,4.0,1.0,1.0,165.0,425.0,43.0,3.0,6.0,2593.0,18242.0,1184.0,0.0,590.0,0.0,0.0,5.0,2262.0,0.0,17.0,6.0,18.0,0.0,16.0,1.0,GHRun1,SRS665215,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524612,0.0,83.0,0.0,137.0,1.0,24.0,10627.0,7001.0,725.0,9.0,1361.0,0.0,0.0,5987.0,0.0,2380.0,0.0,10.0,0.0,36.0,0.0,8.0,0.0,1.0,405.0,0.0,849.0,1.0,0.0,1427.0,0.0,21.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,20.0,3098.0,26568.0,42.0,0.0,32.0,0.0,0.0,0.0,1426.0,0.0,5.0,0.0,0.0,2.0,0.0,14.0,FieldRun1,SRS665052,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524613,0.0,13.0,0.0,64.0,0.0,2.0,5620.0,13095.0,214.0,4.0,1889.0,0.0,0.0,4221.0,0.0,3670.0,0.0,2.0,3.0,11.0,0.0,20.0,0.0,0.0,1321.0,0.0,1125.0,1.0,0.0,463.0,0.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,26.0,1088.0,49438.0,6.0,0.0,36.0,0.0,0.0,0.0,1161.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,FieldRun1,SRS665053,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524614,35.0,71.0,0.0,6.0,6.0,10.0,3491.0,697.0,60.0,23.0,2834.0,0.0,0.0,3073.0,1.0,878.0,0.0,2.0,8.0,12.0,1.0,61.0,4.0,30.0,180.0,0.0,600.0,0.0,0.0,316.0,0.0,41.0,18.0,0.0,211.0,1.0,5.0,0.0,27.0,76.0,9.0,0.0,7.0,1115.0,15764.0,102.0,0.0,2094.0,0.0,0.0,2.0,1830.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,GHRun1,SRS665218,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524615,10.0,23.0,0.0,3.0,9.0,9.0,2056.0,723.0,15.0,6.0,2882.0,0.0,0.0,3785.0,0.0,6053.0,0.0,0.0,2.0,14.0,0.0,41.0,0.0,33.0,1069.0,0.0,602.0,0.0,0.0,75.0,0.0,9.0,4.0,0.0,80.0,2.0,12.0,0.0,14.0,23.0,7.0,0.0,28.0,687.0,48018.0,1.0,0.0,2649.0,0.0,0.0,1.0,1342.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,GHRun1,SRS665221,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
